,Season,GameNumber,EventNumber,Period,AdvantageType,EventTimeFromZero,EventTimeFromTwenty,EventType,EventDetail,TeamCode,VPlayer,VPosition,HPlayer,HPosition,PlayerNumber,PlayerName,ShotType,Zone,Length,ShotResult,ShotTeamCode,ShotPlayerNumber,ShotPlayerName,WinTeamCode,VTeamCode,HTeamCode,HitterTeamCode,HitterPlayerNumber,HitterPlayerName,HitteeTeamCode,HitteePlayerNumber,HitteePlayerName,PenaltyTeamCode,PenaltyPlayerNumber,PenaltyPlayerName,PenaltyType,DrawnByTeamCode,DrawnByPlayerNumber,DrawnByPlayerName,GameDate,GoalNumber,GoalTime,Assist1Player,Assist2Player,TBGoalandEvent,Counts,block,faceoff,giveaway,goal,hit,miss,penalty,shot,takeaway,eventvalue,heventvalue,veventvalue,vp,hp,vgp,hgp,gp,plyr,zs,vzs,hzs,zvp,zhp,zplyr,vmax,vmin,pos,vpos,hmax,hmin,hpos,position
96,2010,20001,229.0,3,EV,138,1062.0,FAC,TOR won Def. Zone - MTL #15 HALPERN vs TOR #42 BOZAK,TOR,15.0,C,42.0,C,,,,D,,,,,,TOR,MTL,TOR,,,,,,,,,,,,,,2010-10-07,5.0,148.0,,,10.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.2962962962962963,-0.4814814814814815,1,1,1,-0.4814814814814815,-1,1,-1,3,-6,-6.0,4,-3,3,3,1,-6,4,4.0
97,2010,20001,229.0,3,EV,138,1062.0,FAC,TOR won Def. Zone - MTL #15 HALPERN vs TOR #42 BOZAK,TOR,40.0,RW,81.0,RW,,,,D,,,,,,TOR,MTL,TOR,,,,,,,,,,,,,,2010-10-07,5.0,148.0,,,10.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.8518518518518519,-0.25925925925925924,1,1,1,-0.25925925925925924,-1,1,-1,6,-5,-5.0,6,-3,1,1,2,-8,3,3.0
98,2010,20001,229.0,3,EV,138,1062.0,FAC,TOR won Def. Zone - MTL #15 HALPERN vs TOR #42 BOZAK,TOR,57.0,LW,32.0,LW,,,,D,,,,,,TOR,MTL,TOR,,,,,,,,,,,,,,2010-10-07,5.0,148.0,,,10.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.6296296296296295,-0.8148148148148149,1,1,1,-0.8148148148148149,-1,1,-1,5,-8,-8.0,5,-3,1,1,2,-8,4,4.0
99,2010,20001,229.0,3,EV,138,1062.0,FAC,TOR won Def. Zone - MTL #15 HALPERN vs TOR #42 BOZAK,TOR,26.0,RD,8.0,RD,,,,D,,,,,,TOR,MTL,TOR,,,,,,,,,,,,,,2010-10-07,5.0,148.0,,,10.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.2962962962962963,-0.7407407407407407,1,1,1,-0.7407407407407407,-1,1,-1,3,-5,-5.0,6,-2,3,3,0,-5,4,4.0
100,2010,20001,229.0,3,EV,138,1062.0,FAC,TOR won Def. Zone - MTL #15 HALPERN vs TOR #42 BOZAK,TOR,75.0,LD,22.0,LD,,,,D,,,,,,TOR,MTL,TOR,,,,,,,,,,,,,,2010-10-07,5.0,148.0,,,10.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.2962962962962963,-0.4444444444444444,1,1,1,-0.4444444444444444,-1,1,-1,3,-6,-6.0,6,-2,3,3,0,-6,4,4.0
101,2010,20001,229.0,3,EV,138,1062.0,FAC,TOR won Def. Zone - MTL #15 HALPERN vs TOR #42 BOZAK,TOR,31.0,G,35.0,G,,,,D,,,,,,TOR,MTL,TOR,,,,,,,,,,,,,,2010-10-07,5.0,148.0,,,10.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,-1,1,-1,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
102,2010,20001,230.0,3,EV,145,1055.0,SHOT,"MTL ONGOAL - #15 HALPERN, Snap, Off. Zone, 18 ft.",MTL,15.0,C,42.0,C,15.0,HALPERN,Snap,O,18.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,,,3.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.2962962962962963,-0.4814814814814815,1,1,1,-0.4814814814814815,1,1,-1,3,-6,-6.0,4,-3,3,3,1,-6,4,4.0
103,2010,20001,230.0,3,EV,145,1055.0,SHOT,"MTL ONGOAL - #15 HALPERN, Snap, Off. Zone, 18 ft.",MTL,40.0,RW,81.0,RW,15.0,HALPERN,Snap,O,18.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,,,3.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.8518518518518519,-0.25925925925925924,1,1,1,-0.25925925925925924,1,1,-1,6,-5,-5.0,6,-3,1,1,2,-8,3,3.0
104,2010,20001,230.0,3,EV,145,1055.0,SHOT,"MTL ONGOAL - #15 HALPERN, Snap, Off. Zone, 18 ft.",MTL,57.0,LW,32.0,LW,15.0,HALPERN,Snap,O,18.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,,,3.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.6296296296296295,-0.8148148148148149,1,1,1,-0.8148148148148149,1,1,-1,5,-8,-8.0,5,-3,1,1,2,-8,4,4.0
105,2010,20001,230.0,3,EV,145,1055.0,SHOT,"MTL ONGOAL - #15 HALPERN, Snap, Off. Zone, 18 ft.",MTL,26.0,RD,8.0,RD,15.0,HALPERN,Snap,O,18.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,,,3.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.2962962962962963,-0.7407407407407407,1,1,1,-0.7407407407407407,1,1,-1,3,-5,-5.0,6,-2,3,3,0,-5,4,4.0
106,2010,20001,230.0,3,EV,145,1055.0,SHOT,"MTL ONGOAL - #15 HALPERN, Snap, Off. Zone, 18 ft.",MTL,75.0,LD,22.0,LD,15.0,HALPERN,Snap,O,18.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,,,3.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.2962962962962963,-0.4444444444444444,1,1,1,-0.4444444444444444,1,1,-1,3,-6,-6.0,6,-2,3,3,0,-6,4,4.0
107,2010,20001,230.0,3,EV,145,1055.0,SHOT,"MTL ONGOAL - #15 HALPERN, Snap, Off. Zone, 18 ft.",MTL,31.0,G,35.0,G,15.0,HALPERN,Snap,O,18.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,,,3.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,1,1,-1,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
108,2010,20001,231.0,3,EV,148,1052.0,SHOT,"MTL ONGOAL - #40 LAPIERRE, Snap, Off. Zone, 16 ft.",MTL,15.0,C,42.0,C,40.0,LAPIERRE,Snap,O,16.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.2962962962962963,-0.4814814814814815,1,1,1,-0.4814814814814815,1,1,-1,3,-6,-6.0,4,-3,3,3,1,-6,4,4.0
109,2010,20001,231.0,3,EV,148,1052.0,SHOT,"MTL ONGOAL - #40 LAPIERRE, Snap, Off. Zone, 16 ft.",MTL,40.0,RW,81.0,RW,40.0,LAPIERRE,Snap,O,16.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.8518518518518519,-0.25925925925925924,1,1,1,-0.25925925925925924,1,1,-1,6,-5,-5.0,6,-3,1,1,2,-8,3,3.0
110,2010,20001,231.0,3,EV,148,1052.0,SHOT,"MTL ONGOAL - #40 LAPIERRE, Snap, Off. Zone, 16 ft.",MTL,57.0,LW,32.0,LW,40.0,LAPIERRE,Snap,O,16.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.6296296296296295,-0.8148148148148149,1,1,1,-0.8148148148148149,1,1,-1,5,-8,-8.0,5,-3,1,1,2,-8,4,4.0
111,2010,20001,231.0,3,EV,148,1052.0,SHOT,"MTL ONGOAL - #40 LAPIERRE, Snap, Off. Zone, 16 ft.",MTL,26.0,RD,8.0,RD,40.0,LAPIERRE,Snap,O,16.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.2962962962962963,-0.7407407407407407,1,1,1,-0.7407407407407407,1,1,-1,3,-5,-5.0,6,-2,3,3,0,-5,4,4.0
112,2010,20001,231.0,3,EV,148,1052.0,SHOT,"MTL ONGOAL - #40 LAPIERRE, Snap, Off. Zone, 16 ft.",MTL,75.0,LD,22.0,LD,40.0,LAPIERRE,Snap,O,16.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.2962962962962963,-0.4444444444444444,1,1,1,-0.4444444444444444,1,1,-1,3,-6,-6.0,6,-2,3,3,0,-6,4,4.0
113,2010,20001,231.0,3,EV,148,1052.0,SHOT,"MTL ONGOAL - #40 LAPIERRE, Snap, Off. Zone, 16 ft.",MTL,31.0,G,35.0,G,40.0,LAPIERRE,Snap,O,16.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,1,1,-1,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
114,2010,20001,232.0,3,EV,148,1052.0,GOAL,"MTL #15 HALPERN(1), Snap, Off. Zone, 11 ft.Assists: #40 LAPIERRE(1); #57 POULIOT(1)",MTL,15.0,C,42.0,C,15.0,HALPERN,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.2962962962962963,-0.4814814814814815,1,1,1,-0.4814814814814815,1,1,-1,3,-6,-6.0,4,-3,3,3,1,-6,4,4.0
115,2010,20001,232.0,3,EV,148,1052.0,GOAL,"MTL #15 HALPERN(1), Snap, Off. Zone, 11 ft.Assists: #40 LAPIERRE(1); #57 POULIOT(1)",MTL,40.0,RW,81.0,RW,15.0,HALPERN,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.8518518518518519,-0.25925925925925924,1,1,1,-0.25925925925925924,1,1,-1,6,-5,-5.0,6,-3,1,1,2,-8,3,3.0
116,2010,20001,232.0,3,EV,148,1052.0,GOAL,"MTL #15 HALPERN(1), Snap, Off. Zone, 11 ft.Assists: #40 LAPIERRE(1); #57 POULIOT(1)",MTL,57.0,LW,32.0,LW,15.0,HALPERN,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.6296296296296295,-0.8148148148148149,1,1,1,-0.8148148148148149,1,1,-1,5,-8,-8.0,5,-3,1,1,2,-8,4,4.0
117,2010,20001,232.0,3,EV,148,1052.0,GOAL,"MTL #15 HALPERN(1), Snap, Off. Zone, 11 ft.Assists: #40 LAPIERRE(1); #57 POULIOT(1)",MTL,26.0,RD,8.0,RD,15.0,HALPERN,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.2962962962962963,-0.7407407407407407,1,1,1,-0.7407407407407407,1,1,-1,3,-5,-5.0,6,-2,3,3,0,-5,4,4.0
118,2010,20001,232.0,3,EV,148,1052.0,GOAL,"MTL #15 HALPERN(1), Snap, Off. Zone, 11 ft.Assists: #40 LAPIERRE(1); #57 POULIOT(1)",MTL,75.0,LD,22.0,LD,15.0,HALPERN,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.2962962962962963,-0.4444444444444444,1,1,1,-0.4444444444444444,1,1,-1,3,-6,-6.0,6,-2,3,3,0,-6,4,4.0
119,2010,20001,232.0,3,EV,148,1052.0,GOAL,"MTL #15 HALPERN(1), Snap, Off. Zone, 11 ft.Assists: #40 LAPIERRE(1); #57 POULIOT(1)",MTL,31.0,G,35.0,G,15.0,HALPERN,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,1,1,-1,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
120,2010,20002,105.0,1,EV,1020,180.0,BLOCK,"PIT #10 LETESTU BLOCKED BY  PHI #3 BARTULIS, Wrist, Def. Zone",PHI,17.0,C,10.0,C,3.0,BARTULIS,Wrist,D,,,PIT,10.0,LETESTU,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,15.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,-0.07407407407407407,0.07407407407407407,-0.5925925925925926,0.5925925925925926,1,1,1,0.5925925925925926,-1,-1,1,-5,5,5.0,2,-5,4,4,5,-2,1,1.0
121,2010,20002,105.0,1,EV,1020,180.0,BLOCK,"PIT #10 LETESTU BLOCKED BY  PHI #3 BARTULIS, Wrist, Def. Zone",PHI,18.0,RW,26.0,RW,3.0,BARTULIS,Wrist,D,,,PIT,10.0,LETESTU,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,15.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,-0.07407407407407407,0.07407407407407407,-0.5925925925925926,0.1851851851851852,1,1,1,0.1851851851851852,-1,-1,1,-5,3,3.0,2,-5,4,4,3,-2,1,1.0
122,2010,20002,105.0,1,EV,1020,180.0,BLOCK,"PIT #10 LETESTU BLOCKED BY  PHI #3 BARTULIS, Wrist, Def. Zone",PHI,28.0,LW,9.0,LW,3.0,BARTULIS,Wrist,D,,,PIT,10.0,LETESTU,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,15.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,-0.07407407407407407,0.07407407407407407,-0.1851851851851852,0.1851851851851852,1,1,1,0.1851851851851852,-1,-1,1,-3,3,3.0,2,-3,4,4,3,-2,1,1.0
123,2010,20002,105.0,1,EV,1020,180.0,BLOCK,"PIT #10 LETESTU BLOCKED BY  PHI #3 BARTULIS, Wrist, Def. Zone",PHI,3.0,RD,4.0,RD,3.0,BARTULIS,Wrist,D,,,PIT,10.0,LETESTU,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,15.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,-0.07407407407407407,0.07407407407407407,-0.1851851851851852,-0.2962962962962963,1,1,1,-0.2962962962962963,-1,-1,1,-3,1,1.0,0,-3,4,4,1,0,1,1.0
124,2010,20002,105.0,1,EV,1020,180.0,BLOCK,"PIT #10 LETESTU BLOCKED BY  PHI #3 BARTULIS, Wrist, Def. Zone",PHI,6.0,LD,44.0,LD,3.0,BARTULIS,Wrist,D,,,PIT,10.0,LETESTU,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,15.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,-0.07407407407407407,0.07407407407407407,-0.1851851851851852,0.1851851851851852,1,1,1,0.1851851851851852,-1,-1,1,-3,3,3.0,0,-3,4,4,3,0,1,1.0
125,2010,20002,105.0,1,EV,1020,180.0,BLOCK,"PIT #10 LETESTU BLOCKED BY  PHI #3 BARTULIS, Wrist, Def. Zone",PHI,35.0,G,29.0,G,3.0,BARTULIS,Wrist,D,,,PIT,10.0,LETESTU,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,15.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,-0.07407407407407407,0.07407407407407407,-0.1111111111111111,0.1111111111111111,1,1,1,0.1111111111111111,-1,-1,1,-3,3,3.0,-3,-3,3,3,3,3,3,3.0
126,2010,20002,106.0,1,EV,1021,179.0,SHOT,"PIT ONGOAL - #10 LETESTU, Backhand, Off. Zone, 22 ft.",PIT,17.0,C,10.0,C,10.0,LETESTU,Backhand,O,22.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,14.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,0.2222222222222222,-0.2222222222222222,-0.5925925925925926,0.5925925925925926,1,1,1,0.5925925925925926,1,-1,1,-5,5,5.0,2,-5,4,4,5,-2,1,1.0
127,2010,20002,106.0,1,EV,1021,179.0,SHOT,"PIT ONGOAL - #10 LETESTU, Backhand, Off. Zone, 22 ft.",PIT,18.0,RW,26.0,RW,10.0,LETESTU,Backhand,O,22.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,14.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,0.2222222222222222,-0.2222222222222222,-0.5925925925925926,0.1851851851851852,1,1,1,0.1851851851851852,1,-1,1,-5,3,3.0,2,-5,4,4,3,-2,1,1.0
128,2010,20002,106.0,1,EV,1021,179.0,SHOT,"PIT ONGOAL - #10 LETESTU, Backhand, Off. Zone, 22 ft.",PIT,28.0,LW,9.0,LW,10.0,LETESTU,Backhand,O,22.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,14.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,0.2222222222222222,-0.2222222222222222,-0.1851851851851852,0.1851851851851852,1,1,1,0.1851851851851852,1,-1,1,-3,3,3.0,2,-3,4,4,3,-2,1,1.0
129,2010,20002,106.0,1,EV,1021,179.0,SHOT,"PIT ONGOAL - #10 LETESTU, Backhand, Off. Zone, 22 ft.",PIT,3.0,RD,4.0,RD,10.0,LETESTU,Backhand,O,22.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,14.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,0.2222222222222222,-0.2222222222222222,-0.1851851851851852,-0.2962962962962963,1,1,1,-0.2962962962962963,1,-1,1,-3,1,1.0,0,-3,4,4,1,0,1,1.0
130,2010,20002,106.0,1,EV,1021,179.0,SHOT,"PIT ONGOAL - #10 LETESTU, Backhand, Off. Zone, 22 ft.",PIT,6.0,LD,44.0,LD,10.0,LETESTU,Backhand,O,22.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,14.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,0.2222222222222222,-0.2222222222222222,-0.1851851851851852,0.1851851851851852,1,1,1,0.1851851851851852,1,-1,1,-3,3,3.0,0,-3,4,4,3,0,1,1.0
131,2010,20002,106.0,1,EV,1021,179.0,SHOT,"PIT ONGOAL - #10 LETESTU, Backhand, Off. Zone, 22 ft.",PIT,35.0,G,29.0,G,10.0,LETESTU,Backhand,O,22.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,14.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,0.2222222222222222,-0.2222222222222222,-0.1111111111111111,0.1111111111111111,1,1,1,0.1111111111111111,1,-1,1,-3,3,3.0,-3,-3,3,3,3,3,3,3.0
132,2010,20002,107.0,1,EV,1028,172.0,PENL,"PHI #6 O'DONNELL&nbsp;Tripping(2 min), Def. Zone Drawn By: PIT #10 LETESTU",PHI,17.0,C,10.0,C,,,,D,,,,,,,PHI,PIT,,,,,,,PHI,6.0,ODONNELL,Tripping,PIT,10.0,LETESTU,,2.0,1035.0,,,7.0,162,0,0,0,0,0,0,1,0,0,-0.037037037037037035,0.037037037037037035,-0.037037037037037035,-0.5925925925925926,0.5925925925925926,1,1,1,0.5925925925925926,-1,-1,1,-5,5,5.0,2,-5,4,4,5,-2,1,1.0
133,2010,20002,107.0,1,EV,1028,172.0,PENL,"PHI #6 O'DONNELL&nbsp;Tripping(2 min), Def. Zone Drawn By: PIT #10 LETESTU",PHI,18.0,RW,26.0,RW,,,,D,,,,,,,PHI,PIT,,,,,,,PHI,6.0,ODONNELL,Tripping,PIT,10.0,LETESTU,,2.0,1035.0,,,7.0,162,0,0,0,0,0,0,1,0,0,-0.037037037037037035,0.037037037037037035,-0.037037037037037035,-0.5925925925925926,0.1851851851851852,1,1,1,0.1851851851851852,-1,-1,1,-5,3,3.0,2,-5,4,4,3,-2,1,1.0
134,2010,20002,107.0,1,EV,1028,172.0,PENL,"PHI #6 O'DONNELL&nbsp;Tripping(2 min), Def. Zone Drawn By: PIT #10 LETESTU",PHI,28.0,LW,9.0,LW,,,,D,,,,,,,PHI,PIT,,,,,,,PHI,6.0,ODONNELL,Tripping,PIT,10.0,LETESTU,,2.0,1035.0,,,7.0,162,0,0,0,0,0,0,1,0,0,-0.037037037037037035,0.037037037037037035,-0.037037037037037035,-0.1851851851851852,0.1851851851851852,1,1,1,0.1851851851851852,-1,-1,1,-3,3,3.0,2,-3,4,4,3,-2,1,1.0
135,2010,20002,107.0,1,EV,1028,172.0,PENL,"PHI #6 O'DONNELL&nbsp;Tripping(2 min), Def. Zone Drawn By: PIT #10 LETESTU",PHI,3.0,RD,4.0,RD,,,,D,,,,,,,PHI,PIT,,,,,,,PHI,6.0,ODONNELL,Tripping,PIT,10.0,LETESTU,,2.0,1035.0,,,7.0,162,0,0,0,0,0,0,1,0,0,-0.037037037037037035,0.037037037037037035,-0.037037037037037035,-0.1851851851851852,-0.2962962962962963,1,1,1,-0.2962962962962963,-1,-1,1,-3,1,1.0,0,-3,4,4,1,0,1,1.0
136,2010,20002,107.0,1,EV,1028,172.0,PENL,"PHI #6 O'DONNELL&nbsp;Tripping(2 min), Def. Zone Drawn By: PIT #10 LETESTU",PHI,6.0,LD,44.0,LD,,,,D,,,,,,,PHI,PIT,,,,,,,PHI,6.0,ODONNELL,Tripping,PIT,10.0,LETESTU,,2.0,1035.0,,,7.0,162,0,0,0,0,0,0,1,0,0,-0.037037037037037035,0.037037037037037035,-0.037037037037037035,-0.1851851851851852,0.1851851851851852,1,1,1,0.1851851851851852,-1,-1,1,-3,3,3.0,0,-3,4,4,3,0,1,1.0
137,2010,20002,107.0,1,EV,1028,172.0,PENL,"PHI #6 O'DONNELL&nbsp;Tripping(2 min), Def. Zone Drawn By: PIT #10 LETESTU",PHI,35.0,G,29.0,G,,,,D,,,,,,,PHI,PIT,,,,,,,PHI,6.0,ODONNELL,Tripping,PIT,10.0,LETESTU,,2.0,1035.0,,,7.0,162,0,0,0,0,0,0,1,0,0,-0.037037037037037035,0.037037037037037035,-0.037037037037037035,-0.1111111111111111,0.1111111111111111,1,1,1,0.1111111111111111,-1,-1,1,-3,3,3.0,-3,-3,3,3,3,3,3,3.0
138,2010,20002,206.0,2,EV,1034,166.0,SHOT,"PHI ONGOAL - #21 VAN RIEMSDYK, Slap, Off. Zone, 40 ft.",PHI,11.0,C,71.0,C,21.0,VANRIEMSDYK,Slap,O,40.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,1.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.4814814814814815,-0.4814814814814815,1,1,1,-0.4814814814814815,1,1,-1,2,-2,-2.0,2,-5,1,1,5,-2,4,4.0
139,2010,20002,206.0,2,EV,1034,166.0,SHOT,"PHI ONGOAL - #21 VAN RIEMSDYK, Slap, Off. Zone, 40 ft.",PHI,36.0,RW,87.0,RW,21.0,VANRIEMSDYK,Slap,O,40.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,1.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.4814814814814815,-0.4814814814814815,1,1,1,-0.4814814814814815,1,1,-1,2,-2,-2.0,2,-5,1,1,3,-2,4,4.0
140,2010,20002,206.0,2,EV,1034,166.0,SHOT,"PHI ONGOAL - #21 VAN RIEMSDYK, Slap, Off. Zone, 40 ft.",PHI,21.0,LW,27.0,LW,21.0,VANRIEMSDYK,Slap,O,40.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,1.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.4814814814814815,-0.4814814814814815,1,1,1,-0.4814814814814815,1,1,-1,2,-2,-2.0,2,-3,1,1,3,-2,4,4.0
141,2010,20002,206.0,2,EV,1034,166.0,SHOT,"PHI ONGOAL - #21 VAN RIEMSDYK, Slap, Off. Zone, 40 ft.",PHI,5.0,RD,4.0,RD,21.0,VANRIEMSDYK,Slap,O,40.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,1.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.07407407407407407,-0.2962962962962963,1,1,1,-0.2962962962962963,1,1,-1,0,1,1.0,0,-3,1,1,1,0,1,1.0
142,2010,20002,206.0,2,EV,1034,166.0,SHOT,"PHI ONGOAL - #21 VAN RIEMSDYK, Slap, Off. Zone, 40 ft.",PHI,44.0,LD,7.0,LD,21.0,VANRIEMSDYK,Slap,O,40.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,1.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,0.07407407407407407,-0.07407407407407407,1,1,1,-0.07407407407407407,1,1,-1,0,0,0.0,0,-3,1,1,3,0,4,4.0
143,2010,20002,206.0,2,EV,1034,166.0,SHOT,"PHI ONGOAL - #21 VAN RIEMSDYK, Slap, Off. Zone, 40 ft.",PHI,35.0,G,29.0,G,21.0,VANRIEMSDYK,Slap,O,40.0,,,,,,PHI,PIT,,,,,,,,,,,,,,,2.0,1035.0,,,1.0,162,0,0,0,0,0,0,0,1,0,0.2222222222222222,-0.2222222222222222,0.2222222222222222,-0.1111111111111111,0.1111111111111111,1,1,1,0.1111111111111111,1,1,-1,-3,3,3.0,-3,-3,3,3,3,3,3,3.0
